species,date,geartype,sex,inches,grams,age,agestruct
LMB,4/13/1999,BOOM SHOCKER,NA,13.4,537,6,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,13.4,539,NA,NA
LMB,4/2/1999,FYKE NET,NA,13.4,541,6,SCALE
LMB,4/1/1999,FYKE NET,NA,13.4,577,7,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,13.4,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,13.4,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,13.4,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,13.5,463,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13.5,492,7,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,13.5,494,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,13.5,499,NA,NA
LMB,4/2/1999,FYKE NET,NA,13.5,516,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.5,521,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.5,543,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.5,550,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.5,670,6,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,13.5,NA,NA,NA
LMB,3/31/1999,FYKE NET,NA,13.6,519,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13.6,539,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.6,577,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.6,606,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.6,682,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.7,548,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.7,572,6,SCALE
LMB,3/31/1999,FYKE NET,NA,13.7,576,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,13.7,578,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13.7,599,7,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,13.7,628,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,13.7,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13.8,538,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.8,555,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.8,568,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.8,612,6,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,13.8,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,13.8,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,13.8,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,13.8,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13.9,556,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.9,587,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.9,587,8,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,13.9,598,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,13.9,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,14,557,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,14,672,8,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,14,NA,NA,NA
LMB,4/2/1999,FYKE NET,NA,14.1,595,8,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,14.1,630,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,14.1,653,7,SCALE
LMB,4/2/1999,FYKE NET,NA,14.1,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,14.2,579,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,14.2,587,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,14.2,600,7,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,14.2,647,7,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,14.2,648,7,SCALE
LMB,4/2/1999,FYKE NET,NA,14.2,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,14.2,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,14.2,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,14.3,583,NA,NA
LMB,4/1/1999,FYKE NET,NA,14.3,753,7,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,14.3,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,14.5,650,7,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,14.5,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,14.7,NA,NA,NA
LMB,4/6/1999,FYKE NET,NA,14.8,726,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,14.9,764,7,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,14.9,799,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,15,673,9,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,15.3,808,8,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,15.3,830,8,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,15.3,832,8,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,15.3,906,9,SCALE
LMB,4/1/1999,FYKE NET,NA,15.4,881,10,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,15.7,1009,6,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,15.9,860,8,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,17.6,1446,10,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,17.9,1648,8,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,18,1591,9,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,18,NA,NA,NA
LMB,4/1/1999,FYKE NET,NA,18.2,1619,10,SCALE
LMB,4/1/1999,FYKE NET,NA,18.3,1446,9,SCALE
LMB,4/1/1999,FYKE NET,NA,18.6,1818,10,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,18.8,1790,10,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,19.5,2131,11,SCALE
LMB,4/6/1999,FYKE NET,NA,19.6,1563,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,19.6,1847,10,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,20.1,2472,11,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,20.4,2670,11,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,20.5,2358,10,SCALE
YEP,4/28/1999,BOOM SHOCKER,NA,2.9,6,NA,NA
YEP,4/15/1999,BOOM SHOCKER,NA,4.1,NA,NA,NA
YEP,4/28/1999,BOOM SHOCKER,NA,4.2,17,NA,NA
YEP,4/28/1999,BOOM SHOCKER,NA,4.4,20,NA,NA
YEP,4/15/1999,BOOM SHOCKER,NA,4.7,NA,NA,NA
YEP,4/15/1999,BOOM SHOCKER,M,4.9,18,NA,NA
YEP,4/15/1999,BOOM SHOCKER,M,4.9,20,NA,NA
YEP,4/28/1999,BOOM SHOCKER,U,4.9,22,NA,NA
YEP,4/15/1999,BOOM SHOCKER,M,5.5,25,NA,NA
YEP,4/28/1999,BOOM SHOCKER,NA,5.5,32,NA,NA
YEP,4/28/1999,BOOM SHOCKER,NA,5.6,38,NA,NA
YEP,4/15/1999,BOOM SHOCKER,NA,5.6,NA,NA,NA
YEP,3/31/1999,FYKE NET,M,5.7,34,NA,SCALE
YEP,3/31/1999,FYKE NET,M,5.7,35,2,SCALE
YEP,4/15/1999,BOOM SHOCKER,M,5.8,37,NA,NA
YEP,4/28/1999,BOOM SHOCKER,NA,5.8,40,NA,NA
YEP,4/28/1999,BOOM SHOCKER,NA,5.9,36,NA,NA
YEP,4/15/1999,BOOM SHOCKER,F,5.9,37,NA,NA
YEP,4/5/1999,FYKE NET,M,5.9,39,NA,NA
YEP,3/31/1999,FYKE NET,F,5.9,44,2,SCALE
YEP,3/31/1999,FYKE NET,M,6,40,2,SCALE
YEP,4/28/1999,BOOM SHOCKER,M,6.1,38,NA,NA
YEP,4/28/1999,BOOM SHOCKER,NA,6.1,40,NA,NA
YEP,4/1/1999,FYKE NET,M,6.1,43,4,SCALE
YEP,4/1/1999,FYKE NET,F,6.1,46,3,SCALE
YEP,4/28/1999,BOOM SHOCKER,NA,6.1,50,NA,NA
YEP,4/1/1999,FYKE NET,M,6.2,47,3,SCALE
YEP,4/6/1999,FYKE NET,F,6.2,47,4,SCALE
YEP,4/1/1999,FYKE NET,F,6.2,48,3,SCALE
YEP,4/1/1999,FYKE NET,M,6.2,61,3,SCALE
YEP,4/5/1999,FYKE NET,M,6.2,NA,NA,NA
YEP,3/31/1999,FYKE NET,M,6.3,44,NA,SCALE
YEP,3/31/1999,FYKE NET,M,6.3,45,NA,SCALE
YEP,4/7/1999,FYKE NET,F,6.3,57,4,SCALE
YEP,4/2/1999,FYKE NET,M,6.4,43,4,SCALE
YEP,4/1/1999,FYKE NET,M,6.4,49,3,SCALE
YEP,3/31/1999,FYKE NET,M,6.4,50,3,SCALE
YEP,4/1/1999,FYKE NET,M,6.4,50,3,SCALE
YEP,4/1/1999,FYKE NET,M,6.4,53,5,SCALE
YEP,3/31/1999,FYKE NET,M,6.4,56,NA,SCALE
YEP,4/2/1999,FYKE NET,M,6.4,56,4,SCALE
YEP,3/31/1999,FYKE NET,M,6.4,NA,NA,SCALE
YEP,3/31/1999,FYKE NET,M,6.5,50,3,SCALE
YEP,3/31/1999,FYKE NET,M,6.5,51,NA,SCALE
YEP,4/1/1999,FYKE NET,M,6.5,52,4,SCALE
YEP,3/31/1999,FYKE NET,F,6.5,60,3,SCALE
YEP,4/1/1999,FYKE NET,F,6.6,55,3,SCALE
YEP,3/31/1999,FYKE NET,M,6.6,56,4,SCALE
YEP,3/31/1999,FYKE NET,M,6.6,58,4,SCALE
YEP,4/7/1999,FYKE NET,M,6.6,60,3,SCALE
YEP,4/2/1999,FYKE NET,M,6.7,55,4,SCALE
YEP,4/2/1999,FYKE NET,M,6.7,56,4,SCALE
YEP,4/1/1999,FYKE NET,M,6.7,57,4,SCALE
YEP,4/2/1999,FYKE NET,M,6.7,60,4,SCALE
YEP,4/1/1999,FYKE NET,M,6.7,65,3,SCALE
YEP,4/1/1999,FYKE NET,M,6.7,65,3,SCALE
YEP,4/2/1999,FYKE NET,F,6.7,65,4,SCALE
YEP,4/1/1999,FYKE NET,M,6.7,66,4,SCALE
YEP,3/31/1999,FYKE NET,F,6.7,68,NA,SCALE
YEP,3/31/1999,FYKE NET,M,6.7,70,3,SCALE
YEP,4/15/1999,BOOM SHOCKER,NA,6.7,NA,NA,NA
YEP,4/7/1999,FYKE NET,M,6.8,53,3,SCALE
YEP,4/1/1999,FYKE NET,M,6.8,56,3,SCALE
YEP,3/31/1999,FYKE NET,M,6.8,58,NA,SCALE
YEP,4/7/1999,FYKE NET,M,6.8,59,4,SCALE
YEP,4/28/1999,BOOM SHOCKER,NA,6.8,59,NA,NA
YEP,4/1/1999,FYKE NET,M,6.8,62,4,SCALE
YEP,3/31/1999,FYKE NET,M,6.8,69,3,SCALE
YEP,4/6/1999,FYKE NET,F,6.8,71,5,SCALE
YEP,4/7/1999,FYKE NET,M,6.9,56,3,SCALE
YEP,3/31/1999,FYKE NET,M,6.9,58,4,SCALE
YEP,4/6/1999,FYKE NET,M,6.9,66,3,SCALE
YEP,4/7/1999,FYKE NET,M,6.9,70,4,SCALE
YEP,4/28/1999,BOOM SHOCKER,NA,6.9,102,NA,NA
YEP,4/1/1999,FYKE NET,F,6.9,NA,NA,NA
YEP,4/1/1999,FYKE NET,M,7,53,3,SCALE
YEP,4/28/1999,BOOM SHOCKER,NA,7,62,NA,NA
YEP,3/31/1999,FYKE NET,M,7,64,3,SCALE
YEP,4/15/1999,BOOM SHOCKER,M,7,67,NA,NA
YEP,3/31/1999,FYKE NET,M,7,72,3,SCALE
YEP,3/31/1999,FYKE NET,M,7,73,NA,SCALE
YEP,3/31/1999,FYKE NET,M,7,NA,NA,SCALE
YEP,3/31/1999,FYKE NET,M,7,NA,NA,SCALE
YEP,4/15/1999,BOOM SHOCKER,NA,7,NA,NA,NA
YEP,3/31/1999,FYKE NET,M,7.1,64,4,SCALE
YEP,4/1/1999,FYKE NET,M,7.1,64,4,SCALE
YEP,3/31/1999,FYKE NET,M,7.1,66,NA,SCALE
YEP,4/2/1999,FYKE NET,M,7.1,66,4,SCALE
YEP,4/2/1999,FYKE NET,M,7.1,76,4,SCALE
YEP,4/2/1999,FYKE NET,F,7.1,88,3,SCALE
YEP,3/31/1999,FYKE NET,M,7.2,57,3,SCALE
YEP,4/1/1999,FYKE NET,M,7.2,63,4,SCALE
YEP,3/31/1999,FYKE NET,U,7.2,67,NA,SCALE
YEP,4/1/1999,FYKE NET,M,7.3,81,4,SCALE
YEP,4/7/1999,FYKE NET,F,7.3,89,3,SCALE
YEP,3/31/1999,FYKE NET,M,7.3,90,4,SCALE
YEP,4/1/1999,FYKE NET,M,7.4,72,4,SCALE
YEP,3/31/1999,FYKE NET,M,7.4,74,4,SCALE
YEP,4/1/1999,FYKE NET,M,7.4,76,5,SCALE
YEP,4/15/1999,BOOM SHOCKER,M,7.4,80,NA,NA
YEP,3/31/1999,FYKE NET,F,7.4,97,4,SCALE
YEP,3/31/1999,FYKE NET,M,7.5,80,4,SCALE
YEP,3/31/1999,FYKE NET,F,7.5,102,4,SCALE
YEP,4/1/1999,FYKE NET,F,7.6,79,5,SCALE
YEP,4/1/1999,FYKE NET,M,7.6,83,3,SCALE
YEP,3/31/1999,FYKE NET,M,7.6,87,NA,SCALE
YEP,4/1/1999,FYKE NET,M,7.6,97,4,SCALE
YEP,4/1/1999,FYKE NET,F,7.6,98,4,SCALE
YEP,3/31/1999,FYKE NET,F,7.6,99,4,SCALE
YEP,4/1/1999,FYKE NET,M,7.7,80,3,SCALE
YEP,3/31/1999,FYKE NET,M,7.7,90,4,SCALE
YEP,3/31/1999,FYKE NET,M,7.7,96,4,SCALE
YEP,4/2/1999,FYKE NET,F,7.7,97,3,SCALE
YEP,3/31/1999,FYKE NET,F,7.7,100,5,SCALE
YEP,3/31/1999,FYKE NET,F,7.7,101,5,SCALE
YEP,4/1/1999,FYKE NET,M,7.7,NA,5,SCALE
YEP,4/1/1999,FYKE NET,M,7.8,82,3,SCALE
YEP,4/5/1999,FYKE NET,M,7.8,94,NA,NA
YEP,3/31/1999,FYKE NET,M,7.8,95,4,SCALE
YEP,3/31/1999,FYKE NET,M,7.8,102,NA,SCALE
YEP,3/31/1999,FYKE NET,F,7.8,109,NA,SCALE
YEP,3/31/1999,FYKE NET,M,7.9,100,5,SCALE
YEP,3/31/1999,FYKE NET,M,7.9,106,4,SCALE
YEP,3/31/1999,FYKE NET,F,7.9,123,4,SCALE
YEP,4/1/1999,FYKE NET,M,8,92,5,SCALE
YEP,3/31/1999,FYKE NET,M,8.1,109,4,SCALE
YEP,4/1/1999,FYKE NET,M,8.1,112,5,SCALE
YEP,4/7/1999,FYKE NET,F,8.1,113,NA,NA
YEP,4/2/1999,FYKE NET,F,8.1,116,4,SCALE
YEP,4/6/1999,FYKE NET,F,8.1,120,3,SCALE
YEP,4/1/1999,FYKE NET,F,8.1,140,4,SCALE
YEP,3/31/1999,FYKE NET,F,8.2,130,4,SCALE
YEP,4/2/1999,FYKE NET,F,8.3,130,5,SCALE
YEP,3/31/1999,FYKE NET,F,8.3,131,5,SCALE
YEP,4/1/1999,FYKE NET,F,8.3,135,5,SCALE
YEP,4/6/1999,FYKE NET,M,8.4,127,5,SCALE
YEP,4/2/1999,FYKE NET,F,8.4,147,4,SCALE
YEP,4/15/1999,BOOM SHOCKER,F,8.4,NA,NA,NA
YEP,4/15/1999,BOOM SHOCKER,M,8.5,126,NA,NA
YEP,4/2/1999,FYKE NET,M,8.6,127,6,SCALE
YEP,4/7/1999,FYKE NET,F,8.6,143,4,SCALE
YEP,4/5/1999,FYKE NET,F,8.7,153,NA,NA
YEP,3/31/1999,FYKE NET,M,8.9,143,5,SCALE
YEP,4/2/1999,FYKE NET,F,8.9,171,4,SCALE
YEP,3/31/1999,FYKE NET,F,9.7,192,5,SCALE
YEP,4/1/1999,FYKE NET,F,10.1,247,6,SCALE
WAE,4/13/1999,BOOM SHOCKER,U,11.2,NA,NA,NA
WAE,4/1/1999,FYKE NET,U,11.4,225,2,SPINE
WAE,4/15/1999,BOOM SHOCKER,NA,12.7,NA,2,SPINE
WAE,4/15/1999,BOOM SHOCKER,U,13,358,2,SPINE
WAE,4/2/1999,FYKE NET,U,13.4,360,2,SPINE
WAE,4/2/1999,FYKE NET,U,13.4,366,2,SPINE
WAE,3/31/1999,FYKE NET,U,13.5,398,2,SPINE
WAE,4/3/1999,FYKE NET,U,13.6,382,2,SPINE
WAE,4/15/1999,BOOM SHOCKER,U,13.6,NA,NA,NA
WAE,4/2/1999,FYKE NET,M,15.6,547,4,SPINE
WAE,4/28/1999,BOOM SHOCKER,M,15.6,556,NA,NA
WAE,3/31/1999,FYKE NET,M,15.6,625,4,SPINE
WAE,4/13/1999,BOOM SHOCKER,M,15.6,NA,NA,NA
WAE,4/4/1999,FYKE NET,M,15.8,NA,NA,NA
WAE,3/31/1999,FYKE NET,M,16,682,3,SPINE
WAE,4/13/1999,BOOM SHOCKER,M,16.1,NA,NA,NA
WAE,3/31/1999,FYKE NET,M,16.2,568,4,SPINE
WAE,4/4/1999,FYKE NET,M,16.2,NA,NA,NA
WAE,4/6/1999,FYKE NET,M,16.3,660,4,SPINE
WAE,4/8/1999,FYKE NET,M,16.4,597,4,SPINE
WAE,4/8/1999,FYKE NET,M,16.4,NA,NA,NA
WAE,4/15/1999,BOOM SHOCKER,M,16.6,661,NA,NA
WAE,3/31/1999,FYKE NET,M,16.6,795,4,SPINE
WAE,3/31/1999,FYKE NET,M,16.6,795,4,SPINE
WAE,4/6/1999,FYKE NET,M,16.6,NA,NA,NA
WAE,4/7/1999,FYKE NET,M,17,688,4,SPINE
WAE,4/4/1999,FYKE NET,M,17,739,4,SPINE
WAE,4/1/1999,FYKE NET,F,17,916,4,SPINE
WAE,4/13/1999,BOOM SHOCKER,M,17,NA,NA,NA
WAE,4/15/1999,BOOM SHOCKER,M,17.1,729,NA,NA
WAE,4/13/1999,BOOM SHOCKER,M,17.1,742,4,SPINE
WAE,3/31/1999,FYKE NET,M,17.2,739,4,SPINE
WAE,4/3/1999,FYKE NET,M,17.2,1648,4,SPINE
WAE,4/3/1999,FYKE NET,M,17.3,NA,NA,NA
WAE,4/8/1999,FYKE NET,M,17.3,NA,NA,NA
WAE,4/8/1999,FYKE NET,M,17.3,NA,NA,NA
WAE,3/31/1999,FYKE NET,M,17.4,795,4,SPINE
WAE,4/2/1999,FYKE NET,M,17.4,852,4,SPINE
WAE,3/31/1999,FYKE NET,M,17.4,909,5,SPINE
WAE,3/31/1999,FYKE NET,M,17.4,909,4,SPINE
WAE,4/2/1999,FYKE NET,M,17.5,909,4,SPINE
WAE,4/5/1999,FYKE NET,M,17.5,NA,NA,NA
WAE,4/6/1999,FYKE NET,M,17.5,NA,NA,NA
WAE,4/2/1999,FYKE NET,M,17.6,966,4,SPINE
WAE,4/2/1999,FYKE NET,M,17.8,894,6,SPINE
WAE,3/31/1999,FYKE NET,M,18,966,3,SPINE
WAE,4/3/1999,FYKE NET,M,18,NA,NA,NA
WAE,4/6/1999,FYKE NET,F,18.1,NA,NA,NA
WAE,4/15/1999,BOOM SHOCKER,M,18.2,836,NA,NA
WAE,4/28/1999,BOOM SHOCKER,M,18.3,872,NA,NA
WAE,3/31/1999,FYKE NET,M,18.3,881,4,SPINE
WAE,4/1/1999,FYKE NET,F,18.3,1080,4,SPINE
WAE,4/13/1999,BOOM SHOCKER,F,18.5,1022,4,SPINE
WAE,4/2/1999,FYKE NET,M,18.5,1193,5,SPINE
WAE,4/5/1999,FYKE NET,M,18.5,NA,NA,NA
WAE,4/13/1999,BOOM SHOCKER,F,18.5,NA,NA,NA
WAE,4/4/1999,FYKE NET,F,18.6,1023,4,SPINE
WAE,4/4/1999,FYKE NET,F,18.6,1080,4,SPINE
WAE,3/31/1999,FYKE NET,M,18.7,909,4,SPINE
WAE,4/15/1999,BOOM SHOCKER,NA,18.7,NA,NA,NA
WAE,4/15/1999,BOOM SHOCKER,F,18.8,NA,NA,NA
WAE,3/31/1999,FYKE NET,M,18.9,1080,4,SPINE
WAE,4/1/1999,FYKE NET,M,18.9,1136,4,SPINE
WAE,4/4/1999,FYKE NET,M,19,NA,NA,NA
WAE,4/13/1999,BOOM SHOCKER,M,19.1,NA,NA,NA
WAE,4/13/1999,BOOM SHOCKER,M,19.4,NA,NA,NA
WAE,3/31/1999,FYKE NET,M,19.5,1250,5,SPINE
WAE,4/1/1999,FYKE NET,F,19.5,1307,4,SPINE
WAE,4/4/1999,FYKE NET,F,19.5,NA,NA,NA
WAE,4/8/1999,FYKE NET,F,19.6,NA,NA,NA
WAE,4/2/1999,FYKE NET,F,19.9,1818,5,SPINE
WAE,4/7/1999,FYKE NET,M,20.1,1198,6,SPINE
WAE,4/13/1999,BOOM SHOCKER,M,20.1,NA,NA,NA
WAE,4/1/1999,FYKE NET,M,20.2,1477,4,SPINE
WAE,4/13/1999,BOOM SHOCKER,M,20.2,NA,NA,NA
WAE,4/13/1999,BOOM SHOCKER,M,20.4,1176,NA,NA
WAE,3/31/1999,FYKE NET,M,20.5,1136,5,SPINE
WAE,4/6/1999,FYKE NET,M,20.5,NA,NA,NA
WAE,4/7/1999,FYKE NET,M,20.6,NA,NA,NA
WAE,4/8/1999,FYKE NET,M,20.8,1534,5,SPINE
WAE,4/4/1999,FYKE NET,F,20.9,1307,5,SPINE
WAE,4/2/1999,FYKE NET,M,21,1364,6,SPINE
WAE,3/31/1999,FYKE NET,F,21,1875,5,SPINE
WAE,4/13/1999,BOOM SHOCKER,F,21,NA,NA,NA
WAE,4/4/1999,FYKE NET,M,21.1,NA,NA,NA
WAE,4/4/1999,FYKE NET,F,21.1,NA,NA,NA
WAE,3/31/1999,FYKE NET,F,21.6,1591,6,SPINE
WAE,3/31/1999,FYKE NET,F,21.7,1989,7,SPINE
WAE,4/15/1999,BOOM SHOCKER,F,21.7,NA,NA,NA
WAE,4/6/1999,FYKE NET,F,21.8,1989,6,SPINE
WAE,4/15/1999,BOOM SHOCKER,NA,21.8,NA,NA,NA
WAE,3/31/1999,FYKE NET,F,21.9,1761,6,SPINE
WAE,4/2/1999,FYKE NET,F,21.9,2045,5,SPINE
WAE,4/8/1999,FYKE NET,F,21.9,NA,NA,NA
WAE,4/4/1999,FYKE NET,F,22,NA,NA,NA
WAE,4/3/1999,FYKE NET,F,22.5,2273,5,SPINE
WAE,4/6/1999,FYKE NET,F,22.6,NA,NA,NA
WAE,4/7/1999,FYKE NET,F,22.6,NA,NA,NA
WAE,4/4/1999,FYKE NET,F,22.7,NA,NA,NA
WAE,3/31/1999,FYKE NET,F,22.8,2330,6,SPINE
WAE,4/8/1999,FYKE NET,F,22.8,NA,NA,NA
WAE,3/31/1999,FYKE NET,F,23,2188,6,SPINE
WAE,4/15/1999,BOOM SHOCKER,F,23,NA,NA,NA
WAE,4/4/1999,FYKE NET,F,23.1,NA,NA,NA
